timestamp_sec,type,traffic(MB)
1711662565,R,1.5
1711662565,W,246.4140625
1711662566,R,14.171875
1711662566,W,234.66796875
1711662567,R,10.609375
1711662567,W,236.703125
1711662568,R,0.0
1711662568,W,248.02734375
1711662569,R,0.0
1711662569,W,248.18359375
1711662570,R,0.0
1711662570,W,248.0390625
1711662571,R,0.01171875
1711662571,W,247.62890625
1711662572,R,27.9609375
1711662572,W,219.94921875
1711662573,R,1.2265625
1711662573,W,247.21484375
1711662574,R,52.640625
1711662574,W,149.4140625
1711662575,R,40.3359375
1711662575,W,253.859375
1711662576,R,43.04296875
1711662576,W,204.734375
1711662577,R,33.7421875
1711662577,W,214.25
1711662578,R,68.0234375
1711662578,W,179.9296875
1711662579,R,81.52734375
1711662579,W,167.80078125
1711662580,R,102.21484375
1711662580,W,144.296875
1711662581,R,96.66796875
1711662581,W,151.51953125
1711662582,R,91.26953125
1711662582,W,156.9765625
1711662583,R,59.14453125
1711662583,W,188.63671875
1711662584,R,93.484375
1711662584,W,154.640625
1711662585,R,69.34765625
1711662585,W,178.66796875
1711662586,R,29.11328125
1711662586,W,218.84765625
1711662587,R,28.14453125
1711662587,W,217.625
1711662588,R,26.95703125
1711662588,W,221.7265625
1711662589,R,7.92578125
1711662589,W,239.7890625
1711662590,R,1.14453125
1711662590,W,248.14453125
1711662591,R,2.97265625
1711662591,W,245.7578125
1711662592,R,9.234375
1711662592,W,238.953125
1711662593,R,39.921875
1711662593,W,208.25
1711662594,R,12.09765625
1711662594,W,235.41015625
1711662595,R,11.48828125
1711662595,W,236.61328125
1711662596,R,4.515625
1711662596,W,242.8359375
1711662597,R,32.00390625
1711662597,W,216.921875
1711662598,R,8.0
1711662598,W,238.86328125
1711662599,R,31.15234375
1711662599,W,215.94140625
1711662600,R,26.08203125
1711662600,W,222.55078125
1711662601,R,46.046875
1711662601,W,201.44921875
1711662602,R,47.09375
1711662602,W,200.5625
1711662603,R,24.0078125
1711662603,W,224.56640625
1711662604,R,28.00390625
1711662604,W,219.66015625
1711662605,R,67.99609375
1711662605,W,179.59375
1711662606,R,51.33984375
1711662606,W,196.8515625
1711662607,R,16.375
1711662607,W,232.74609375
1711662608,R,44.0
1711662608,W,202.7421875
1711662609,R,32.0
1711662609,W,216.8046875
1711662610,R,24.06640625
1711662610,W,223.1484375
1711662611,R,43.95703125
1711662611,W,205.453125
1711662612,R,8.0
1711662612,W,239.5546875
1711662613,R,8.0
1711662613,W,239.62890625
1711662614,R,12.84375
1711662614,W,235.84765625
1711662615,R,43.16015625
1711662615,W,203.90625
1711662616,R,2.1328125
1711662616,W,246.1796875
1711662617,R,29.8671875
1711662617,W,218.26171875
1711662618,R,37.85546875
1711662618,W,210.21875
1711662619,R,22.14453125
1711662619,W,225.82421875
1711662620,R,16.0
1711662620,W,231.49609375
1711662621,R,25.1015625
1711662621,W,223.76171875
1711662622,R,15.7578125
1711662622,W,231.6171875
1711662623,R,24.00390625
1711662623,W,224.40234375
1711662624,R,36.0
1711662624,W,212.71875
1711662625,R,40.0
1711662625,W,207.30078125
1711662626,R,24.0
1711662626,W,223.91796875
1711662627,R,26.0859375
1711662627,W,222.2421875
1711662628,R,20.13671875
1711662628,W,227.55859375
1711662629,R,57.65234375
1711662629,W,146.8125
1711662630,R,175.8203125
1711662630,W,116.9453125
1711662631,R,45.4609375
1711662631,W,201.53515625
1711662632,R,115.703125
1711662632,W,132.05078125
1711662633,R,20.3984375
1711662633,W,227.7734375
1711662634,R,24.08203125
1711662634,W,223.92578125
1711662635,R,124.0234375
1711662635,W,123.69140625
1711662636,R,47.171875
1711662636,W,201.17578125
1711662637,R,23.66015625
1711662637,W,224.03125
1711662638,R,89.91796875
1711662638,W,157.85546875
1711662639,R,67.23046875
1711662639,W,180.7109375
1711662640,R,21.5390625
1711662640,W,226.71875
1711662641,R,60.0078125
1711662641,W,187.92578125
1711662642,R,38.83203125
1711662642,W,209.6796875
1711662643,R,84.9765625
1711662643,W,162.80859375
1711662644,R,191.04296875
1711662644,W,57.0625
1711662645,R,70.94921875
1711662645,W,176.75390625
1711662646,R,123.90234375
1711662646,W,124.30859375
1711662647,R,75.0859375
1711662647,W,172.5625
1711662648,R,123.8125
1711662648,W,124.43359375
1711662649,R,153.05078125
1711662649,W,95.40625
1711662650,R,115.26953125
1711662650,W,132.37109375
1711662651,R,137.64453125
1711662651,W,110.0546875
1711662652,R,80.4296875
1711662652,W,167.8671875
1711662653,R,85.0859375
1711662653,W,163.0859375
1711662654,R,128.4296875
1711662654,W,119.328125
1711662655,R,110.61328125
1711662655,W,137.3671875
1711662656,R,132.25
1711662656,W,116.69140625
1711662657,R,151.83203125
1711662657,W,95.91796875
1711662658,R,81.6015625
1711662658,W,166.671875
1711662659,R,44.1953125
1711662659,W,204.19140625
1711662660,R,67.44921875
1711662660,W,179.83984375
1711662661,R,44.5
1711662661,W,203.92578125
1711662662,R,57.85546875
1711662662,W,189.5234375
1711662663,R,121.04296875
1711662663,W,127.78515625
1711662664,R,112.58203125
1711662664,W,134.671875
1711662665,R,99.15234375
1711662665,W,148.5625
1711662666,R,80.875
1711662666,W,168.0625
1711662667,R,84.0234375
1711662667,W,163.26171875
1711662668,R,29.3125
1711662668,W,218.4140625
1711662669,R,65.9765625
1711662669,W,182.11328125
1711662670,R,72.9609375
1711662670,W,175.40625
1711662671,R,68.4296875
1711662671,W,179.734375
1711662672,R,37.98046875
1711662672,W,209.6015625
1711662673,R,58.33984375
1711662673,W,189.73828125
1711662674,R,63.9140625
1711662674,W,184.15625
1711662675,R,15.0546875
1711662675,W,232.9140625
1711662676,R,20.0
1711662676,W,228.1171875
1711662677,R,35.37890625
1711662677,W,212.61328125
1711662678,R,36.51171875
1711662678,W,211.21484375
1711662679,R,83.015625
1711662679,W,164.99609375
1711662680,R,12.0390625
1711662680,W,236.125
1711662681,R,12.0234375
1711662681,W,236.75
1711662682,R,12.73046875
1711662682,W,234.5546875
1711662683,R,29.62890625
1711662683,W,218.7265625
1711662684,R,38.5234375
1711662684,W,209.63671875
1711662685,R,48.0
1711662685,W,200.1640625
1711662686,R,36.6484375
1711662686,W,211.2578125
1711662687,R,25.56640625
1711662687,W,222.90625
1711662688,R,48.68359375
1711662688,W,198.62890625
1711662689,R,27.40625
1711662689,W,220.6015625
1711662690,R,24.79296875
1711662690,W,223.3671875
1711662691,R,43.08203125
1711662691,W,204.796875
1711662692,R,4.46875
1711662692,W,243.5390625
1711662693,R,0.02734375
1711662693,W,247.75
1711662694,R,20.28515625
1711662694,W,227.81640625
1711662695,R,45.91796875
1711662695,W,201.3828125
1711662696,R,38.2734375
1711662696,W,210.671875
1711662697,R,66.77734375
1711662697,W,179.99609375
1711662698,R,10.25
1711662698,W,237.9453125
1711662699,R,0.00390625
1711662699,W,248.046875
1711662700,R,42.87890625
1711662700,W,204.9765625
1711662701,R,112.9609375
1711662701,W,135.765625
1711662702,R,20.0
1711662702,W,228.7578125
1711662703,R,9.94921875
1711662703,W,237.10546875
1711662704,R,49.21484375
1711662704,W,200.28125
1711662705,R,115.1328125
1711662705,W,130.78515625
1711662706,R,11.82421875
1711662706,W,235.99609375
1711662707,R,12.9140625
1711662707,W,235.76953125
1711662708,R,47.9140625
1711662708,W,200.00390625
1711662709,R,142.83203125
1711662709,W,103.77734375
1711662710,R,157.98046875
1711662710,W,92.1796875
1711662711,R,196.05859375
1711662711,W,50.41796875
1711662712,R,232.32421875
1711662712,W,15.046875
1711662713,R,163.29296875
1711662713,W,85.43359375
1711662714,R,60.13671875
1711662714,W,187.94921875
1711662715,R,50.70703125
1711662715,W,197.234375
1711662716,R,46.60546875
1711662716,W,201.30078125
1711662717,R,37.4453125
1711662717,W,210.77734375
1711662718,R,68.0859375
1711662718,W,179.75
1711662719,R,32.11328125
1711662719,W,215.87109375
1711662720,R,14.15625
1711662720,W,233.51953125
1711662721,R,9.40234375
1711662721,W,238.8515625
1711662722,R,17.5625
1711662722,W,230.5546875
1711662723,R,28.03125
1711662723,W,219.6875
1711662724,R,44.0625
1711662724,W,204.09375
1711662725,R,60.8125
1711662725,W,187.8203125
1711662726,R,47.56640625
1711662726,W,200.44140625
1711662727,R,167.1875
1711662727,W,80.8359375
1711662728,R,43.08203125
1711662728,W,204.83203125
1711662729,R,134.47265625
1711662729,W,113.5625
1711662730,R,22.10546875
1711662730,W,225.8984375
1711662731,R,75.1015625
1711662731,W,173.109375
1711662732,R,78.76171875
1711662732,W,168.921875
1711662733,R,28.40625
1711662733,W,219.62109375
1711662734,R,25.95703125
1711662734,W,222.03515625
1711662735,R,89.0390625
1711662735,W,158.84375
1711662736,R,58.83984375
1711662736,W,189.203125
1711662737,R,0.0
1711662737,W,247.93359375
1711662738,R,83.29296875
1711662738,W,164.734375
1711662739,R,67.9375
1711662739,W,180.7890625
1711662740,R,64.53515625
1711662740,W,183.046875
1711662741,R,140.01171875
1711662741,W,108.3359375
1711662742,R,140.15625
1711662742,W,107.5234375
1711662743,R,116.3828125
1711662743,W,131.953125
1711662744,R,93.84765625
1711662744,W,154.22265625
1711662745,R,107.06640625
1711662745,W,140.51171875
1711662746,R,97.17578125
1711662746,W,150.9453125
1711662747,R,138.265625
1711662747,W,109.66015625
1711662748,R,81.5078125
1711662748,W,166.25
1711662749,R,101.94140625
1711662749,W,146.859375
1711662750,R,145.9296875
1711662750,W,101.45703125
1711662751,R,91.26171875
1711662751,W,156.92578125
1711662752,R,26.6875
1711662752,W,220.29296875
1711662753,R,22.15625
1711662753,W,226.38671875
1711662754,R,15.9453125
1711662754,W,230.3984375
1711662755,R,3.91015625
1711662755,W,245.8828125
1711662756,R,32.01171875
1711662756,W,214.1640625
1711662757,R,68.0
1711662757,W,180.23828125
1711662758,R,24.0
1711662758,W,224.87890625
1711662759,R,18.1015625
1711662759,W,230.625
1711662760,R,29.78515625
1711662760,W,218.05859375
1711662761,R,16.59765625
1711662761,W,231.05078125
1711662762,R,28.00390625
1711662762,W,220.3828125
1711662763,R,28.12109375
1711662763,W,218.44140625
1711662764,R,10.34375
1711662764,W,239.51171875
1711662765,R,37.65234375
1711662765,W,210.49609375
1711662766,R,48.6015625
1711662766,W,198.75390625
1711662767,R,52.0
1711662767,W,195.3046875
1711662768,R,19.140625
1711662768,W,230.2109375
1711662769,R,44.24609375
1711662769,W,204.05078125
1711662770,R,27.5078125
1711662770,W,219.9296875
1711662771,R,71.27734375
1711662771,W,175.80859375
1711662772,R,28.53125
1711662772,W,220.17578125
1711662773,R,20.2578125
1711662773,W,228.890625
1711662774,R,184.32421875
1711662774,W,63.94140625
1711662775,R,235.078125
1711662775,W,12.5390625
1711662776,R,208.69921875
1711662776,W,38.69140625
1711662777,R,94.52734375
1711662777,W,153.1015625
1711662778,R,91.7109375
1711662778,W,157.7421875
1711662779,R,140.8125
1711662779,W,106.7109375
1711662780,R,119.60546875
1711662780,W,126.89453125
1711662781,R,74.84765625
1711662781,W,173.05078125
1711662782,R,12.671875
1711662782,W,235.36328125
1711662783,R,8.03515625
1711662783,W,241.32421875
1711662784,R,0.06640625
1711662784,W,247.34765625
1711662785,R,17.02734375
1711662785,W,232.54296875
1711662786,R,18.5703125
1711662786,W,228.578125
1711662787,R,29.32421875
1711662787,W,219.03125
1711662788,R,11.140625
1711662788,W,236.265625
1711662789,R,70.06640625
1711662789,W,176.296875
1711662790,R,207.19140625
1711662790,W,42.5
1711662791,R,31.3671875
1711662791,W,216.34375
1711662792,R,57.72265625
1711662792,W,190.26171875
1711662793,R,53.421875
1711662793,W,193.61328125
1711662794,R,79.99609375
1711662794,W,168.6796875
1711662795,R,132.421875
1711662795,W,115.29296875
1711662796,R,138.4765625
1711662796,W,109.734375
1711662797,R,125.1328125
1711662797,W,122.66796875
1711662798,R,39.8671875
1711662798,W,208.21484375
1711662799,R,68.015625
1711662799,W,179.85546875
1711662800,R,90.76171875
1711662800,W,157.359375
1711662801,R,100.61328125
1711662801,W,147.6484375
1711662802,R,84.296875
1711662802,W,163.75
1711662803,R,87.77734375
1711662803,W,159.92578125
1711662804,R,59.94140625
1711662804,W,187.984375
1711662805,R,53.91796875
1711662805,W,194.3515625
1711662806,R,37.94921875
1711662806,W,209.78125
1711662807,R,53.69921875
1711662807,W,194.28125
1711662808,R,76.0078125
1711662808,W,172.65625
1711662809,R,87.24609375
1711662809,W,160.296875
1711662810,R,100.08984375
1711662810,W,148.17578125
1711662811,R,80.390625
1711662811,W,167.609375
1711662812,R,88.578125
1711662812,W,159.21484375
1711662813,R,116.46875
1711662813,W,131.5078125
1711662814,R,62.75390625
1711662814,W,185.24609375
1711662815,R,60.69921875
1711662815,W,187.6015625
1711662816,R,24.0546875
1711662816,W,223.7265625
1711662817,R,11.84375
1711662817,W,236.21875
1711662818,R,67.31640625
1711662818,W,180.44140625
1711662819,R,79.84375
1711662819,W,168.328125
1711662820,R,64.0625
1711662820,W,183.953125
1711662821,R,75.69140625
1711662821,W,170.86328125
1711662822,R,42.51171875
1711662822,W,206.7265625
1711662823,R,30.6171875
1711662823,W,217.50390625
1711662824,R,162.9140625
1711662824,W,85.63671875
1711662825,R,207.9765625
1711662825,W,39.21484375
1711662826,R,154.578125
1711662826,W,93.6953125
1711662827,R,202.5859375
1711662827,W,44.671875
1711662828,R,92.76171875
1711662828,W,155.91796875
1711662829,R,43.5078125
1711662829,W,204.1015625
1711662830,R,94.62109375
1711662830,W,154.06640625
1711662831,R,108.8984375
1711662831,W,138.98828125
1711662832,R,51.32421875
1711662832,W,197.08203125
1711662833,R,72.390625
1711662833,W,176.390625
1711662834,R,67.4296875
1711662834,W,179.95703125
1711662835,R,114.625
1711662835,W,133.9296875
1711662836,R,100.43359375
1711662836,W,146.9296875
1711662837,R,99.54296875
1711662837,W,148.38671875
1711662838,R,65.45703125
1711662838,W,183.328125
1711662839,R,36.40234375
1711662839,W,211.421875
1711662840,R,15.25
1711662840,W,232.80078125
1711662841,R,18.37890625
1711662841,W,229.13671875
1711662842,R,42.67578125
1711662842,W,205.75390625
1711662843,R,15.48046875
1711662843,W,232.5234375
1711662844,R,56.39453125
1711662844,W,190.12109375
1711662845,R,40.125
1711662845,W,208.27734375
1711662846,R,45.00390625
1711662846,W,203.86328125
1711662847,R,41.8046875
1711662847,W,205.89453125
1711662848,R,14.0703125
1711662848,W,233.828125
1711662849,R,24.25
1711662849,W,222.21484375
1711662850,R,75.609375
1711662850,W,172.296875
1711662851,R,76.53125
1711662851,W,171.14453125
1711662852,R,62.0078125
1711662852,W,186.40625
1711662853,R,86.0
1711662853,W,161.78125
1711662854,R,112.66015625
1711662854,W,135.31640625
1711662855,R,67.97265625
1711662855,W,179.97265625
1711662856,R,8.08984375
1711662856,W,239.72265625
1711662857,R,47.1953125
1711662857,W,200.85546875
1711662858,R,8.0390625
1711662858,W,240.10546875
1711662859,R,41.93359375
1711662859,W,205.84375
1711662860,R,21.7578125
1711662860,W,226.53125
1711662861,R,30.24609375
1711662861,W,217.453125
1711662862,R,32.00390625
1711662862,W,216.06640625
1711662863,R,8.0
1711662863,W,240.625
1711662864,R,26.5546875
1711662864,W,221.21875
1711662865,R,172.90234375
1711662865,W,75.484375
1711662866,R,32.3515625
1711662866,W,215.2578125
1711662867,R,32.08203125
1711662867,W,216.00390625
1711662868,R,79.94921875
1711662868,W,167.90625
1711662869,R,8.46484375
1711662869,W,239.4921875
1711662870,R,66.37109375
1711662870,W,181.69921875
1711662871,R,72.546875
1711662871,W,175.54296875
1711662872,R,79.78125
1711662872,W,168.14453125
1711662873,R,76.26171875
1711662873,W,171.86328125
1711662874,R,43.75
1711662874,W,204.03515625
1711662875,R,29.62890625
1711662875,W,218.28125
1711662876,R,74.4453125
1711662876,W,173.5546875
1711662877,R,57.3359375
1711662877,W,191.55078125
1711662878,R,208.41015625
1711662878,W,39.07421875
1711662879,R,171.390625
1711662879,W,22.3984375
1711662880,R,226.8984375
1711662880,W,75.12109375
1711662881,R,74.265625
1711662881,W,173.65625
1711662882,R,54.84375
1711662882,W,193.0703125
1711662883,R,22.25390625
1711662883,W,226.22265625
1711662884,R,41.125
1711662884,W,206.50390625
1711662885,R,50.66015625
1711662885,W,197.3828125
1711662886,R,12.94921875
1711662886,W,235.1953125
1711662887,R,48.6015625
1711662887,W,199.1171875
1711662888,R,13.8046875
1711662888,W,234.20703125
1711662889,R,11.5234375
1711662889,W,236.53125
1711662890,R,29.41796875
1711662890,W,219.2421875
1711662891,R,40.0078125
1711662891,W,208.13671875
1711662892,R,47.55859375
1711662892,W,200.30078125
1711662893,R,28.09375
1711662893,W,219.9453125
1711662894,R,27.16015625
1711662894,W,220.61328125
1711662895,R,30.4140625
1711662895,W,217.8359375
1711662896,R,53.20703125
1711662896,W,128.6953125
1711662897,R,57.41796875
1711662897,W,14.67578125
1711662898,R,51.78515625
1711662898,W,0.00390625
1711662899,R,48.21875
1711662899,W,0.00390625
1711662900,R,52.0
1711662900,W,0.0
1711662901,R,52.56640625
1711662901,W,54.81640625
1711662902,R,48.0
1711662902,W,0.00390625
1711662903,R,48.0
1711662903,W,0.00390625
1711662904,R,52.0
1711662904,W,217.5
1711662905,R,48.0
1711662905,W,208.6640625
1711662906,R,48.0
1711662906,W,122.1796875
1711662907,R,32.00390625
1711662907,W,475.8046875
1711662908,R,21.51171875
1711662908,W,226.6640625
1711662909,R,26.48828125
1711662909,W,220.2421875
1711662910,R,24.0
1711662910,W,225.15234375
1711662911,R,20.421875
1711662911,W,227.6015625
1711662912,R,16.0
1711662912,W,232.46875
1711662913,R,28.0
1711662913,W,219.34375
1711662914,R,0.0
1711662914,W,248.3203125
1711662915,R,0.0
1711662915,W,247.78125
1711662916,R,40.0
1711662916,W,29.30859375
1711662917,R,40.00390625
1711662917,W,0.00390625
1711662918,R,40.0
1711662918,W,0.5703125
1711662919,R,36.0
1711662919,W,31.36328125
1711662920,R,36.00390625
1711662920,W,0.00390625
1711662921,R,32.01171875
1711662921,W,43.05859375
1711662922,R,14.7265625
1711662922,W,0.00390625
1711662923,R,0.0
1711662923,W,93.03125
1711662924,R,0.0
1711662924,W,94.54296875
1711662925,R,0.0
1711662925,W,119.8125
1711662926,R,0.01953125
1711662926,W,83.56640625
1711662927,R,0.0
1711662927,W,0.00390625
1711662928,R,0.0
1711662928,W,0.01171875
1711662929,R,0.0
1711662929,W,0.00390625
1711662930,R,0.6171875
1711662930,W,0.00390625
1711662931,R,0.0
1711662931,W,0.0
1711662932,R,0.0
1711662932,W,0.1015625
1711662933,R,0.0
1711662933,W,0.00390625
1711662934,R,0.0
1711662934,W,0.0
1711662935,R,0.0
1711662935,W,0.00390625
1711662936,R,0.0
1711662936,W,333.51171875
1711662937,R,0.0
1711662937,W,254.03125
1711662938,R,0.0
1711662938,W,30.26171875
1711662939,R,0.0
1711662939,W,0.0
1711662940,R,0.0
1711662940,W,0.0
1711662941,R,0.0
1711662941,W,0.00390625
1711662942,R,0.0
1711662942,W,1.3203125
1711662943,R,0.0
1711662943,W,425.51953125
1711662944,R,0.0
1711662944,W,25.33203125
1711662945,R,0.0
1711662945,W,0.00390625
1711662946,R,0.0
1711662946,W,0.0
1711662947,R,0.12890625
1711662947,W,8.12890625
1711662948,R,0.015625
1711662948,W,0.0
1711662949,R,0.0
1711662949,W,388.984375
1711662950,R,0.0
1711662950,W,248.0390625
1711662951,R,0.90625
1711662951,W,192.21875
1711662952,R,0.00390625
1711662952,W,9.73046875
1711662953,R,0.0
1711662953,W,3.34375
1711662954,R,0.0
1711662954,W,0.0
1711662955,R,0.0
1711662955,W,0.00390625
1711662956,R,0.0
1711662956,W,0.0
1711662957,R,0.0
1711662957,W,132.4921875
1711662958,R,0.0
1711662958,W,2.83203125
1711662959,R,0.0
1711662959,W,0.00390625
1711662960,R,0.0078125
1711662960,W,0.0
1711662961,R,0.1875
1711662961,W,0.01171875
1711662962,R,15.77734375
1711662962,W,0.0234375
1711662963,R,0.0
1711662963,W,0.1015625
1711662964,R,2.16015625
1711662964,W,0.0
1711662965,R,0.0
1711662965,W,0.00390625
1711662966,R,7.64453125
1711662966,W,0.0
1711662967,R,0.0
1711662967,W,0.00390625
1711662968,R,0.0
1711662968,W,0.05859375
1711662969,R,0.0
1711662969,W,0.0
1711662970,R,0.0
1711662970,W,0.00390625
1711662971,R,0.0
1711662971,W,0.00390625
1711662972,R,0.0
1711662972,W,0.0
1711662973,R,2.5234375
1711662973,W,0.01171875
1711662974,R,0.0
1711662974,W,0.0703125
1711662975,R,0.0
1711662975,W,0.00390625
1711662976,R,0.0
1711662976,W,0.0
1711662977,R,9.28125
1711662977,W,0.00390625
1711662978,R,0.0
1711662978,W,1.25390625
1711662979,R,0.0
1711662979,W,0.08203125
1711662980,R,0.0
1711662980,W,0.00390625
1711662981,R,0.0
1711662981,W,0.03125
1711662982,R,0.0
1711662982,W,0.00390625
1711662983,R,0.0
1711662983,W,15.76953125
1711662984,R,0.0
1711662984,W,0.08984375
1711662985,R,0.0
1711662985,W,0.00390625
1711662986,R,0.06640625
1711662986,W,0.0
1711662987,R,0.0
1711662987,W,0.00390625
1711662988,R,0.0
1711662988,W,0.0
1711662989,R,0.0
1711662989,W,0.0625
1711662990,R,0.0
1711662990,W,0.0078125
1711662991,R,0.0
1711662991,W,0.0
1711662992,R,1.08984375
1711662992,W,0.00390625
1711662993,R,0.0
1711662993,W,0.00390625
1711662994,R,0.0
1711662994,W,0.09765625
1711662995,R,0.0
1711662995,W,0.00390625
1711662996,R,0.0
1711662996,W,0.00390625
1711662997,R,0.0
1711662997,W,0.00390625
1711662998,R,0.0
1711662998,W,1.296875
1711662999,R,0.0
1711662999,W,0.0078125
1711663000,R,0.0
1711663000,W,0.08203125
1711663001,R,2.46484375
1711663001,W,0.00390625
1711663002,R,0.0
1711663002,W,0.0
1711663003,R,0.0
1711663003,W,0.00390625
1711663004,R,0.0
1711663004,W,0.40625
1711663005,R,0.0
1711663005,W,0.08984375
1711663006,R,8.0
1711663006,W,0.0
1711663007,R,0.0
1711663007,W,0.00390625
1711663008,R,0.0
1711663008,W,0.0
1711663009,R,0.0
1711663009,W,0.00390625
1711663010,R,0.0
1711663010,W,0.0625
1711663011,R,0.0
1711663011,W,0.00390625
1711663012,R,0.0
1711663012,W,0.00390625
1711663013,R,0.0
1711663013,W,0.0078125
1711663014,R,0.0
1711663014,W,0.0
1711663015,R,0.0
1711663015,W,0.703125
1711663016,R,0.00390625
1711663016,W,0.0
1711663017,R,0.0
1711663017,W,0.00390625
1711663018,R,0.0
1711663018,W,0.0
1711663019,R,0.0
1711663019,W,0.00390625
1711663020,R,0.0
1711663020,W,0.0625
1711663021,R,3.03515625
1711663021,W,0.00390625
1711663022,R,0.0
1711663022,W,0.00390625
1711663023,R,0.0
1711663023,W,0.0
1711663024,R,0.0
1711663024,W,0.0
1711663025,R,0.0
1711663025,W,0.51171875
1711663026,R,0.0
1711663026,W,0.09375
1711663027,R,0.0
1711663027,W,0.0
1711663028,R,0.0
1711663028,W,0.00390625
1711663029,R,0.0
1711663029,W,0.00390625
1711663030,R,0.0
1711663030,W,0.0
1711663031,R,0.0
1711663031,W,0.078125
1711663032,R,0.0
1711663032,W,0.0
1711663033,R,0.0
1711663033,W,0.0078125
1711663034,R,0.0
1711663034,W,0.0
1711663035,R,0.0
1711663035,W,0.0078125
1711663036,R,0.0
1711663036,W,0.07421875
1711663037,R,0.0
1711663037,W,0.0078125
1711663038,R,0.0
1711663038,W,0.0
1711663039,R,0.0
1711663039,W,0.0
1711663040,R,0.0
1711663040,W,0.00390625
1711663041,R,0.0
1711663041,W,1.2109375
1711663042,R,0.0
1711663042,W,0.10546875
1711663043,R,0.0
1711663043,W,0.00390625
1711663044,R,0.0
1711663044,W,0.0
1711663045,R,0.0
1711663045,W,0.00390625
1711663046,R,0.0
1711663046,W,0.0
1711663047,R,0.0
1711663047,W,0.00390625
1711663048,R,0.0
1711663048,W,0.07421875
1711663049,R,0.0
1711663049,W,0.0
1711663050,R,0.0
1711663050,W,0.00390625
1711663051,R,0.0
1711663051,W,0.0
1711663052,R,0.0
1711663052,W,0.00390625
1711663053,R,0.0
1711663053,W,0.09765625
1711663054,R,0.0
1711663054,W,0.0
1711663055,R,0.0
1711663055,W,0.00390625
1711663056,R,0.0
1711663056,W,0.00390625
1711663057,R,0.0
1711663057,W,0.00390625
1711663058,R,0.0
1711663058,W,0.05859375
1711663059,R,0.0
1711663059,W,0.0
1711663060,R,0.0
1711663060,W,0.0
1711663061,R,0.0
1711663061,W,0.00390625
1711663062,R,0.0
1711663062,W,0.87890625
1711663063,R,0.0
1711663063,W,0.00390625
1711663064,R,0.0
1711663064,W,0.08984375
1711663065,R,0.0
1711663065,W,0.00390625
1711663066,R,0.0
1711663066,W,0.0
1711663067,R,0.0
1711663067,W,0.00390625
1711663068,R,0.0
1711663068,W,0.0
1711663069,R,0.0
1711663069,W,0.0625
1711663070,R,0.0
1711663070,W,0.0
1711663071,R,0.0
1711663071,W,0.01171875
1711663072,R,0.0
1711663072,W,0.0
1711663073,R,0.0
1711663073,W,0.00390625
1711663074,R,0.0
1711663074,W,0.09765625
1711663075,R,0.0
1711663075,W,0.00390625
1711663076,R,0.32421875
1711663076,W,0.00390625
1711663077,R,0.0
1711663077,W,0.00390625
1711663078,R,0.0
1711663078,W,0.00390625
1711663079,R,0.0
1711663079,W,0.06640625
1711663080,R,0.0
1711663080,W,0.0
1711663081,R,0.0
1711663081,W,0.00390625
1711663082,R,0.0
1711663082,W,0.0
1711663083,R,0.0
1711663083,W,1.06640625
1711663084,R,0.0
1711663084,W,0.13671875
1711663085,R,0.0
1711663085,W,0.00390625
1711663086,R,0.0
1711663086,W,0.0
1711663087,R,0.0
1711663087,W,0.00390625
1711663088,R,0.0
1711663088,W,0.0
1711663089,R,0.0
1711663089,W,0.0078125
1711663090,R,0.0
1711663090,W,0.0703125
1711663091,R,0.0
1711663091,W,0.00390625
1711663092,R,0.0
1711663092,W,0.0
1711663093,R,0.0
1711663093,W,0.0078125
1711663094,R,0.0
1711663094,W,0.0
1711663095,R,0.0
1711663095,W,0.0625
1711663096,R,0.0
1711663096,W,0.0
1711663097,R,0.0
1711663097,W,0.00390625
1711663098,R,0.0
1711663098,W,0.7109375
1711663099,R,0.0
1711663099,W,0.00390625
1711663100,R,0.0
1711663100,W,0.07421875
1711663101,R,0.0
1711663101,W,0.0390625
1711663102,R,0.0
1711663102,W,0.0
1711663103,R,0.0
1711663103,W,0.0078125
1711663104,R,0.0
1711663104,W,0.77734375
1711663105,R,0.0
1711663105,W,0.0859375
1711663106,R,0.0
1711663106,W,0.0078125
1711663107,R,0.0
1711663107,W,0.0078125
1711663108,R,0.0
1711663108,W,0.0
1711663109,R,0.0
1711663109,W,0.0
1711663110,R,0.0
1711663110,W,0.0703125
1711663111,R,0.0
1711663111,W,0.00390625
1711663112,R,0.0
1711663112,W,0.0
1711663113,R,0.0
1711663113,W,0.0078125
1711663114,R,0.0
1711663114,W,0.0
1711663115,R,0.0
1711663115,W,0.00390625
1711663116,R,0.0
1711663116,W,0.07421875
1711663117,R,0.0
1711663117,W,0.0
1711663118,R,0.0
1711663118,W,0.0
1711663119,R,0.0
1711663119,W,0.00390625
1711663120,R,0.0
1711663120,W,0.0
1711663121,R,0.0
1711663121,W,0.0859375
1711663122,R,0.0
1711663122,W,0.0
1711663123,R,0.0
1711663123,W,0.0078125
1711663124,R,0.0
1711663124,W,0.0
1711663125,R,0.0
1711663125,W,0.00390625
1711663126,R,0.0
1711663126,W,0.0625
1711663127,R,0.0
1711663127,W,0.00390625
1711663128,R,0.0
1711663128,W,0.0
1711663129,R,0.9609375
1711663129,W,0.00390625
1711663130,R,0.0
1711663130,W,0.98828125
1711663131,R,0.0
1711663131,W,0.14453125
1711663132,R,0.0
1711663132,W,0.0
